"ID","age","workclass","fnlwgt","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country"
"002409777",39,"Self-emp-not-inc",597843,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"Columbia"
"002409877",19,"Private",389942,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States"
"002409977",23,"Private",442274,"Never-married","Adm-clerical","Unmarried","White","Male",0,0,40,"United-States"
"002410077",23,"Private",595461,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"Mexico"
"002410177",52,"Private",284329,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,40,"United-States"
"002410277",33,"Self-emp-not-inc",127894,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States"
"002410377",35,"Private",196899,"Never-married","Handlers-cleaners","Not-in-family","Asian-Pac-Islander","Female",0,0,50,"Haiti"
"002410477",58,"Private",212534,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"002410577",61,"Private",71209,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States"
"002410677",39,"Private",237943,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,70,"United-States"
"002410777",38,"Private",190759,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"002410877",59,"Private",100313,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,40,"United-States"
"002410977",41,"Private",344624,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States"
"002411077",27,,194024,"Separated",,"Unmarried","White","Female",0,0,50,"United-States"
"002411177",19,"Private",87497,"Never-married","Transport-moving","Other-relative","White","Male",0,0,10,"United-States"
"002411277",22,"Private",236907,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,20,"United-States"
"002411377",59,"Private",169639,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States"
"002411477",37,"Private",105803,"Married-civ-spouse","Craft-repair","Husband","White","Male",3103,0,45,"United-States"
"002411577",31,"Private",149507,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,43,"United-States"
"002411677",18,"Private",294387,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States"
"002411777",20,"Private",161708,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States"
"002411877",28,"Private",282389,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,60,"United-States"
"002411977",28,"Private",64940,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States"
"002412077",49,"Private",195727,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"002412177",38,"Local-gov",37931,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States"
"002412277",19,"Private",170720,"Never-married","Sales","Own-child","White","Male",0,0,20,"United-States"
"002412377",43,"Private",152958,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,40,"United-States"
"002412477",28,"Private",312372,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",15024,0,40,"United-States"
"002412577",41,"Private",39581,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,24,"El-Salvador"
"002412677",50,"Private",206862,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,65,"United-States"
"002412777",46,"Private",216934,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"Portugal"
"002412877",20,"Private",143062,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States"
"002412977",45,"Private",242391,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States"
"002413077",28,"Private",165030,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States"
"002413177",37,"Private",199251,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"United-States"
"002413277",46,"Self-emp-not-inc",353012,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,50,"United-States"
"002413377",66,"Private",174491,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States"
"002413477",35,,333305,"Married-civ-spouse",,"Own-child","White","Female",0,0,40,"United-States"
"002413577",38,"Private",203138,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,50,"United-States"
"002413677",25,"Private",220220,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,45,"United-States"
"002413777",55,"Federal-gov",305850,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,40,"United-States"
"002413877",48,"Local-gov",273402,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1902,40,"United-States"
"002413977",56,"Private",201344,"Widowed","Craft-repair","Unmarried","White","Female",0,0,38,"United-States"
"002414077",47,"Self-emp-not-inc",218676,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States"
"002414177",55,"Self-emp-not-inc",141807,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"002414277",41,"State-gov",222434,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States"
"002414377",47,"Private",266860,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United-States"
"002414477",40,"Private",34113,"Never-married","Exec-managerial","Not-in-family","Amer-Indian-Eskimo","Male",6849,0,43,"United-States"
"002414577",41,"Private",159549,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"002414677",21,"Private",195248,"Never-married","Sales","Own-child","Other","Female",0,0,20,"United-States"
"002414777",52,"Private",109413,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States"
"002414877",62,"Private",195343,"Divorced","Prof-specialty","Unmarried","White","Male",15020,0,50,"United-States"
"002414977",46,"Private",185291,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,45,"United-States"
"002415077",21,,140012,"Never-married",,"Own-child","White","Male",0,0,20,"United-States"
"002415177",35,"Self-emp-not-inc",114366,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"002415277",29,"Private",169631,"Married-spouse-absent","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"002415377",21,"Private",163870,"Married-civ-spouse","Other-service","Husband","White","Male",3908,0,40,"United-States"
"002415477",35,"Private",312232,"Separated","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States"
"002415577",46,"Private",229737,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"India"
"002415677",70,,306563,"Married-civ-spouse",,"Husband","White","Male",0,0,40,"United-States"
"002415777",35,"Private",161637,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,1902,40,"Taiwan"
"002415877",34,"Private",106014,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,60,"United-States"
"002415977",21,"Private",25265,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,30,"United-States"
"002416077",29,"Private",71860,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States"
"002416177",41,"Self-emp-inc",94113,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States"
"002416277",51,"Self-emp-not-inc",208003,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"002416377",22,"Private",113550,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"002416477",47,"Private",83046,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States"
"002416577",42,"Self-emp-inc",277488,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,65,"United-States"
"002416677",19,"Private",205830,"Never-married","Other-service","Own-child","White","Female",0,0,40,"El-Salvador"
"002416777",46,"Private",273575,"Married-civ-spouse","Transport-moving","Husband","White","Male",15024,0,40,"United-States"
"002416877",23,"Private",245147,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,40,"United-States"
"002416977",49,"Private",274720,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States"
"002417077",58,"Self-emp-not-inc",163047,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States"
"002417177",41,"State-gov",47902,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,50,"United-States"
"002417277",50,"Private",128798,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States"
"002417377",77,"Private",154205,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,10,"United-States"
"002417477",27,"Private",176683,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,60,"United-States"
"002417577",29,"Self-emp-inc",104737,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States"
"002417677",54,"Private",349340,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,40,"India"
"002417777",39,"State-gov",218249,"Separated","Prof-specialty","Unmarried","Black","Female",0,0,37,"United-States"
"002417877",32,"Private",281540,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,50,"United-States"
"002417977",36,"Federal-gov",112847,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"United-States"
"002418077",24,"Local-gov",126613,"Never-married","Prof-specialty","Own-child","White","Female",0,0,20,"United-States"
"002418177",50,"Self-emp-not-inc",145419,"Married-civ-spouse","Sales","Husband","White","Male",7688,0,45,"United-States"
"002418277",32,"Self-emp-not-inc",34572,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,65,"United-States"
"002418377",26,"Private",104045,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States"
"002418477",49,,57665,"Divorced",,"Own-child","White","Female",0,0,40,"United-States"
"002418577",38,"Private",359001,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,42,"United-States"
"002418677",47,"Private",105273,"Widowed","Craft-repair","Unmarried","Black","Female",6497,0,40,"United-States"
"002418777",31,"Private",201122,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"002418877",38,"Private",160035,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States"
"002418977",50,"Private",167886,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"002419077",18,"Private",32059,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States"
"002419177",59,"Self-emp-inc",200453,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"002419277",56,"Self-emp-not-inc",403072,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States"
"002419377",34,"Private",37210,"Never-married","Adm-clerical","Own-child","White","Male",0,0,50,"United-States"
"002419477",32,"Private",199416,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"002419577",29,"Private",413227,"Never-married","Other-service","Not-in-family","White","Male",0,0,35,"United-States"
"002419677",29,,188675,"Divorced",,"Own-child","Black","Male",0,0,40,"United-States"
"002419777",42,"Private",226902,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,45,"United-States"
"002419877",37,"Private",195189,"Divorced","Other-service","Unmarried","Black","Female",0,0,40,"United-States"
"002419977",36,"Private",116608,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States"
"002420077",59,"Private",99131,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States"
"002420177",32,"Private",553405,"Married-civ-spouse","Sales","Husband","White","Male",99999,0,50,"United-States"
"002420277",52,"Local-gov",186117,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,56,"United-States"
"002420377",29,"State-gov",67053,"Never-married","Other-service","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"Thailand"
"002420477",39,"Private",347960,"Never-married","Prof-specialty","Not-in-family","White","Female",14084,0,35,"United-States"
"002420577",39,"Private",325374,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States"
"002420677",69,"Private",130413,"Widowed","Exec-managerial","Not-in-family","White","Female",2346,0,15,"United-States"
"002420777",43,"Private",111949,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,35,"United-States"
"002420877",39,"Private",278557,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1628,48,"United-States"
"002420977",19,"Private",194905,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States"
"002421077",60,"Local-gov",195453,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States"
"002421177",51,"Private",282549,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",3137,0,40,"United-States"
"002421277",75,"Private",316119,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,8,"United-States"
"002421377",37,"State-gov",252939,"Never-married","Prof-specialty","Unmarried","Black","Female",5455,0,40,"United-States"
"002421477",24,"State-gov",506329,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Male",0,0,40,
"002421577",20,"Private",316043,"Never-married","Other-service","Own-child","Black","Male",594,0,20,"United-States"
"002421677",58,"Federal-gov",319733,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,70,"United-States"
"002421777",21,"State-gov",99199,"Never-married","Transport-moving","Own-child","White","Male",0,0,15,"United-States"
"002421877",28,"Private",204600,"Separated","Protective-serv","Other-relative","White","Male",0,0,40,"United-States"
"002421977",40,"Private",173307,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"002422077",45,"Self-emp-not-inc",34446,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States"
"002422177",40,"Self-emp-not-inc",237293,"Married-civ-spouse","Prof-specialty","Wife","White","Female",15024,0,40,"United-States"
"002422277",41,"Private",175642,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States"
"002422377",58,"Private",203735,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States"
"002422477",44,"Local-gov",171589,"Married-civ-spouse","Craft-repair","Husband","White","Male",7688,0,40,"United-States"
"002422577",26,"Private",197967,"Married-civ-spouse","Sales","Husband","White","Male",0,0,65,"United-States"
"002422677",29,"Private",413297,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"Mexico"
"002422777",45,"Private",240841,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States"
"002422877",23,"Private",152189,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States"
"002422977",39,"State-gov",85874,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States"
"002423077",45,"Self-emp-not-inc",176814,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,40,"United-States"
"002423177",51,"Local-gov",133336,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,40,"United-States"
"002423277",22,"Private",362623,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States"
"002423377",67,,37170,"Divorced",,"Not-in-family","White","Male",0,0,3,"United-States"
"002423477",28,"Private",30912,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States"
"002423577",23,"Private",35448,"Never-married","Other-service","Unmarried","White","Female",0,0,25,"United-States"
"002423677",33,"Private",173248,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,35,"United-States"
"002423777",37,"Private",49626,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,43,"United-States"
"002423877",19,"Private",102723,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"002423977",90,,166343,"Widowed",,"Not-in-family","Black","Female",0,0,40,"United-States"
"002424077",35,"Private",168322,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States"
"002424177",62,"Private",131117,"Divorced","Tech-support","Unmarried","White","Female",0,0,38,"Columbia"
"002424277",20,,210474,"Never-married",,"Own-child","White","Female",0,0,15,"United-States"
"002424377",25,"Private",110138,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States"
"002424477",21,"Private",107452,"Never-married","Craft-repair","Other-relative","White","Male",0,0,40,"United-States"
"002424577",32,"Private",160594,"Never-married","Other-service","Own-child","White","Male",0,0,35,"United-States"
"002424677",32,"Local-gov",186784,"Married-civ-spouse","Prof-specialty","Wife","White","Female",5013,0,45,"United-States"
"002424777",70,"Local-gov",334666,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,12,"United-States"
"002424877",65,,191380,"Married-civ-spouse",,"Husband","White","Male",9386,0,50,"United-States"
"002424977",57,"Private",104272,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"002425077",31,"Private",19491,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"002425177",37,"Private",128715,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States"
"002425277",34,"Private",128063,"Divorced","Other-service","Unmarried","White","Female",0,0,36,"United-States"
"002425377",26,"Self-emp-not-inc",37023,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,78,"United-States"
"002425477",44,"Private",68748,"Married-civ-spouse","Sales","Husband","White","Male",0,0,48,"United-States"
"002425577",66,"Private",140576,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"002425677",39,"Local-gov",327435,"Divorced","Craft-repair","Unmarried","White","Female",0,0,40,"United-States"
"002425777",31,"Private",202729,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"002425877",53,"Private",277471,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States"
"002425977",36,"Private",189670,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,50,"United-States"
"002426077",61,"Private",204908,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"002426177",43,"Private",171841,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"002426277",38,"Private",78247,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"002426377",26,"Private",68895,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,50,"Mexico"
"002426477",27,"Private",56658,"Married-civ-spouse","Handlers-cleaners","Husband","Amer-Indian-Eskimo","Male",0,0,8,"United-States"
"002426577",58,"Local-gov",259216,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States"
"002426677",37,"State-gov",270278,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,12,"Puerto-Rico"
"002426777",56,"Private",238806,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,26,"United-States"
"002426877",36,"Private",111128,"Separated","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States"
"002426977",29,"Private",119429,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States"
"002427077",28,"Private",73037,"Never-married","Transport-moving","Unmarried","White","Male",0,0,30,"United-States"
"002427177",61,"Self-emp-not-inc",84409,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"002427277",66,"Self-emp-not-inc",274451,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,25,"United-States"
"002427377",31,"Private",246439,"Married-civ-spouse","Farming-fishing","Husband","White","Male",7298,0,50,"United-States"
"002427477",21,"Private",124242,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States"
"002427577",67,"Self-emp-not-inc",123393,"Married-civ-spouse","Transport-moving","Husband","White","Male",6418,0,58,"United-States"
"002427677",26,"Private",159732,"Widowed","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States"
"002427777",21,"Private",161415,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States"
"002427877",33,"Private",157568,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"002427977",33,"Private",168030,"Divorced","Other-service","Unmarried","White","Female",0,0,32,"United-States"
"002428077",59,"State-gov",349910,"Married-civ-spouse","Exec-managerial","Husband","White","Male",10605,0,50,"United-States"
"002428177",82,"Self-emp-inc",130329,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States"
"002428277",34,"State-gov",56964,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"United-States"
"002428377",29,"Private",370509,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"France"
"002428477",19,"Private",106306,"Divorced","Other-service","Own-child","White","Female",0,0,40,"United-States"
"002428577",57,"Self-emp-not-inc",56480,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,1,"United-States"
"002428677",41,"Private",115932,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,50,"United-States"
"002428777",55,"Private",154580,"Married-civ-spouse","Other-service","Husband","Black","Male",2580,0,40,"United-States"
"002428877",27,"Private",404421,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,40,"United-States"
"002428977",33,"Private",194901,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,45,"United-States"
"002429077",43,"State-gov",164790,"Divorced","Adm-clerical","Not-in-family","Black","Male",0,0,50,"United-States"
"002429177",72,"Federal-gov",94242,"Widowed","Tech-support","Not-in-family","White","Female",0,0,16,"United-States"
"002429277",68,"Self-emp-not-inc",365020,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"002429377",29,"Private",160512,"Separated","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"002429477",41,"Private",170331,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States"
"002429577",30,"Private",101266,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States"
"002429677",31,"Private",100252,"Divorced","Other-service","Not-in-family","Asian-Pac-Islander","Male",99999,0,70,"United-States"
"002429777",54,"Private",217718,"Married-spouse-absent","Other-service","Unmarried","Black","Female",0,0,30,"Haiti"
"002429877",32,"Private",170154,"Separated","Exec-managerial","Unmarried","White","Female",25236,0,50,"United-States"
"002429977",56,"Private",105281,"Widowed","Sales","Not-in-family","White","Female",0,1974,40,"United-States"
"002430077",39,,361838,"Married-civ-spouse",,"Wife","White","Female",0,0,6,"United-States"
"002430177",41,"State-gov",283917,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States"
"002430277",48,"Private",39530,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States"
"002430377",66,"Self-emp-not-inc",212185,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,48,"United-States"
"002430477",25,"Self-emp-inc",90752,"Never-married","Sales","Not-in-family","White","Female",0,0,50,"United-States"
"002430577",31,"Private",202450,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,1573,40,"United-States"
"002430677",32,"Private",168138,"Divorced","Sales","Not-in-family","White","Male",2597,0,48,"United-States"
"002430777",51,"Private",159755,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,40,"United-States"
"002430877",42,"Private",191765,"Never-married","Adm-clerical","Other-relative","Black","Female",0,2339,40,"Trinadad&Tobago"
"002430977",22,,210802,"Never-married",,"Not-in-family","Black","Female",0,0,35,"United-States"
"002431077",31,"Private",340880,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States"
"002431177",43,"Self-emp-not-inc",113211,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States"
"002431277",42,"Private",134509,"Never-married","Transport-moving","Unmarried","Black","Female",0,0,40,"United-States"
"002431377",20,"State-gov",147280,"Never-married","Other-service","Other-relative","Other","Male",0,0,40,"United-States"
"002431477",40,"Private",145441,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"002431577",65,"Private",398001,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,20,"United-States"
"002431677",53,"Private",31588,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,52,"United-States"
"002431777",56,"Private",189975,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1902,60,"United-States"
"002431877",51,"State-gov",231495,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,55,"United-States"
"002431977",38,,121135,"Married-civ-spouse",,"Husband","White","Male",0,0,40,"United-States"
"002432077",44,"Private",186916,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States"
"002432177",49,"Self-emp-inc",213140,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1902,60,"United-States"
"002432277",47,"Private",176893,"Divorced","Craft-repair","Not-in-family","Black","Male",8614,0,44,"United-States"
"002432377",22,"Private",115244,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States"
"002432477",53,"Private",313243,"Separated","Craft-repair","Not-in-family","White","Male",0,2444,45,"United-States"
"002432577",41,"Local-gov",169995,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,20,"United-States"
"002432677",19,"Private",198459,"Never-married","Adm-clerical","Own-child","White","Male",0,2001,40,"United-States"
"002432777",27,"Local-gov",66824,"Never-married","Prof-specialty","Not-in-family","Amer-Indian-Eskimo","Female",3325,0,43,"United-States"
"002432877",48,"Self-emp-not-inc",52240,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,25,"United-States"
"002432977",52,"Private",35305,"Never-married","Other-service","Own-child","White","Female",0,0,7,"United-States"
"002433077",61,"State-gov",186451,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,40,"United-States"
"002433177",45,"Self-emp-not-inc",160724,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,45,"China"
"002433277",29,"Private",210464,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"002433377",41,"Private",207685,"Divorced","Other-service","Not-in-family","White","Male",0,0,21,"United-States"
"002433477",38,"Private",233717,"Divorced","Exec-managerial","Unmarried","Black","Male",0,0,60,"United-States"
"002433577",32,"Private",222205,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States"
"002433677",37,"Private",167613,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States"
"002433777",55,"Private",148773,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"002433877",62,"Local-gov",68268,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States"
"002433977",48,"Private",174533,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"002434077",43,"Private",273230,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States"
"002434177",25,"Private",187502,"Never-married","Sales","Own-child","Black","Male",0,0,24,"United-States"
"002434277",47,"Private",209320,"Separated","Other-service","Not-in-family","White","Female",0,0,40,"United-States"
"002434377",49,"Self-emp-not-inc",56841,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,70,"United-States"
"002434477",55,"Private",254627,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States"
"002434577",42,"Private",42703,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States"
"002434677",40,"Private",374137,"Divorced","Adm-clerical","Own-child","White","Male",0,0,40,"United-States"
"002434777",34,"Private",196385,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States"
"002434877",38,"Private",192930,"Separated","Sales","Unmarried","White","Female",0,0,10,"United-States"
"002434977",39,"Private",99527,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"002435077",45,"Private",185437,"Divorced","Craft-repair","Not-in-family","White","Female",0,0,55,"United-States"
"002435177",43,"Private",247162,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States"
"002435277",32,"Federal-gov",131534,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States"
"002435377",18,"Private",184693,"Never-married","Other-service","Own-child","White","Female",0,0,20,"Mexico"
"002435477",27,"Private",704108,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States"
"002435577",57,"Private",220262,"Divorced","Tech-support","Not-in-family","White","Female",0,0,40,"United-States"
"002435677",38,"Private",95654,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,60,"United-States"
