user_id,market,market_1,log_in_date
TT-214603,LATAM,LATAM,2013-12-11T00:00:00
AG-103903,LATAM,LATAM,2013-12-12T00:00:00
BS-113803,LATAM,LATAM,2013-12-12T00:00:00
CJ-120103,LATAM,LATAM,2013-12-12T00:00:00
CM-121903,LATAM,LATAM,2013-12-12T00:00:00
CM-123853,LATAM,LATAM,2013-12-12T00:00:00
SK-199903,LATAM,LATAM,2013-12-12T00:00:00
CC-124753,LATAM,LATAM,2013-12-13T00:00:00
HG-149653,LATAM,LATAM,2013-12-13T00:00:00
JL-158503,LATAM,LATAM,2013-12-13T00:00:00
RD-196603,LATAM,LATAM,2013-12-13T00:00:00
HD-147853,LATAM,LATAM,2013-12-14T00:00:00
RD-198103,LATAM,LATAM,2013-12-14T00:00:00
TB-212503,LATAM,LATAM,2013-12-14T00:00:00
DB-132103,LATAM,LATAM,2013-12-15T00:00:00
DH-130753,LATAM,LATAM,2013-12-16T00:00:00
GK-146203,LATAM,LATAM,2013-12-16T00:00:00
ML-173953,LATAM,LATAM,2013-12-16T00:00:00
PK-189103,LATAM,LATAM,2013-12-16T00:00:00
AH-106903,LATAM,LATAM,2013-12-17T00:00:00
LB-167353,LATAM,LATAM,2013-12-17T00:00:00
MC-175753,LATAM,LATAM,2013-12-17T00:00:00
BF-110203,LATAM,LATAM,2013-12-18T00:00:00
CD-119803,LATAM,LATAM,2013-12-18T00:00:00
DS-131803,LATAM,LATAM,2013-12-18T00:00:00
FH-142753,LATAM,LATAM,2013-12-18T00:00:00
FO-143053,LATAM,LATAM,2013-12-18T00:00:00
JP-154603,LATAM,LATAM,2013-12-18T00:00:00
KT-164653,LATAM,LATAM,2013-12-18T00:00:00
LH-170203,LATAM,LATAM,2013-12-18T00:00:00
TA-213853,LATAM,LATAM,2013-12-18T00:00:00
TB-210553,LATAM,LATAM,2013-12-18T00:00:00
AB-101503,LATAM,LATAM,2013-12-19T00:00:00
JE-156103,LATAM,LATAM,2013-12-19T00:00:00
KN-163903,LATAM,LATAM,2013-12-19T00:00:00
MC-176053,LATAM,LATAM,2013-12-19T00:00:00
MS-173653,LATAM,LATAM,2013-12-19T00:00:00
NC-183403,LATAM,LATAM,2013-12-19T00:00:00
SP-205453,LATAM,LATAM,2013-12-19T00:00:00
AA-106453,LATAM,LATAM,2013-12-20T00:00:00
BE-113353,LATAM,LATAM,2013-12-20T00:00:00
CR-127303,LATAM,LATAM,2013-12-20T00:00:00
DC-132853,LATAM,LATAM,2013-12-20T00:00:00
DM-135253,LATAM,LATAM,2013-12-20T00:00:00
DP-133903,LATAM,LATAM,2013-12-20T00:00:00
HH-150103,LATAM,LATAM,2013-12-20T00:00:00
KB-164053,LATAM,LATAM,2013-12-20T00:00:00
MS-178303,LATAM,LATAM,2013-12-20T00:00:00
SG-200803,LATAM,LATAM,2013-12-20T00:00:00
FH-143653,LATAM,LATAM,2013-12-21T00:00:00
LD-168553,LATAM,LATAM,2013-12-21T00:00:00
LH-170203,LATAM,LATAM,2013-12-21T00:00:00
RB-194353,LATAM,LATAM,2013-12-21T00:00:00
DP-133903,LATAM,LATAM,2013-12-22T00:00:00
BF-111703,LATAM,LATAM,2013-12-23T00:00:00
FP-143203,LATAM,LATAM,2013-12-23T00:00:00
JC-153403,LATAM,LATAM,2013-12-23T00:00:00
JK-152053,LATAM,LATAM,2013-12-23T00:00:00
JP-154603,LATAM,LATAM,2013-12-23T00:00:00
NL-183103,LATAM,LATAM,2013-12-23T00:00:00
SM-209053,LATAM,LATAM,2013-12-23T00:00:00
BG-110353,LATAM,LATAM,2013-12-24T00:00:00
BM-115753,LATAM,LATAM,2013-12-24T00:00:00
CA-127753,LATAM,LATAM,2013-12-24T00:00:00
CC-121003,LATAM,LATAM,2013-12-24T00:00:00
EL-137353,LATAM,LATAM,2013-12-24T00:00:00
RS-198703,LATAM,LATAM,2013-12-24T00:00:00
SG-206053,LATAM,LATAM,2013-12-24T00:00:00
TS-216103,LATAM,LATAM,2013-12-24T00:00:00
AB-102553,LATAM,LATAM,2013-12-25T00:00:00
BW-112003,LATAM,LATAM,2013-12-25T00:00:00
CD-119203,LATAM,LATAM,2013-12-25T00:00:00
DO-136453,LATAM,LATAM,2013-12-25T00:00:00
EG-139003,LATAM,LATAM,2013-12-25T00:00:00
LD-168553,LATAM,LATAM,2013-12-25T00:00:00
MA-175603,LATAM,LATAM,2013-12-25T00:00:00
RA-199453,LATAM,LATAM,2013-12-25T00:00:00
GD-145903,LATAM,LATAM,2013-12-26T00:00:00
HH-150103,LATAM,LATAM,2013-12-26T00:00:00
JD-161503,LATAM,LATAM,2013-12-26T00:00:00
MD-173503,LATAM,LATAM,2013-12-26T00:00:00
SJ-202153,LATAM,LATAM,2013-12-26T00:00:00
YS-218803,LATAM,LATAM,2013-12-26T00:00:00
DK-128953,LATAM,LATAM,2013-12-27T00:00:00
JW-159553,LATAM,LATAM,2013-12-27T00:00:00
PO-191953,LATAM,LATAM,2013-12-27T00:00:00
RW-196903,LATAM,LATAM,2013-12-27T00:00:00
BC-111253,LATAM,LATAM,2013-12-28T00:00:00
BO-114253,LATAM,LATAM,2013-12-28T00:00:00
DL-133153,LATAM,LATAM,2013-12-28T00:00:00
XP-218653,LATAM,LATAM,2013-12-28T00:00:00
CY-127453,LATAM,LATAM,2013-12-29T00:00:00
ES-140803,LATAM,LATAM,2013-12-29T00:00:00
AG-107653,LATAM,LATAM,2013-12-30T00:00:00
BM-115753,LATAM,LATAM,2013-12-30T00:00:00
BT-114403,LATAM,LATAM,2013-12-30T00:00:00
GB-145753,LATAM,LATAM,2013-12-30T00:00:00
SP-208603,LATAM,LATAM,2013-12-30T00:00:00
AH-104653,LATAM,LATAM,2013-12-31T00:00:00
SC-207253,LATAM,LATAM,2013-12-31T00:00:00
TZ-215803,LATAM,LATAM,2013-12-31T00:00:00
BN-114703,LATAM,LATAM,2014-01-02T00:00:00
RC-199603,LATAM,LATAM,2014-01-02T00:00:00
MH-177853,LATAM,LATAM,2014-01-03T00:00:00
DB-136153,LATAM,LATAM,2014-01-05T00:00:00
AH-100303,LATAM,LATAM,2014-01-06T00:00:00
AR-105703,LATAM,LATAM,2014-01-06T00:00:00
CW-119053,LATAM,LATAM,2014-01-06T00:00:00
DK-130903,LATAM,LATAM,2014-01-06T00:00:00
JC-161053,LATAM,LATAM,2014-01-06T00:00:00
VT-217003,LATAM,LATAM,2014-01-08T00:00:00
CA-127753,LATAM,LATAM,2014-01-09T00:00:00
ER-138553,LATAM,LATAM,2014-01-09T00:00:00
GH-144253,LATAM,LATAM,2014-01-09T00:00:00
RH-196003,LATAM,LATAM,2014-01-09T00:00:00
SW-207553,LATAM,LATAM,2014-01-09T00:00:00
GG-146503,LATAM,LATAM,2014-01-13T00:00:00
JF-154903,LATAM,LATAM,2014-01-13T00:00:00
JJ-154453,LATAM,LATAM,2014-01-14T00:00:00
AB-100153,LATAM,LATAM,2014-01-15T00:00:00
NP-186853,LATAM,LATAM,2014-01-15T00:00:00
SV-208153,LATAM,LATAM,2014-01-15T00:00:00
BP-110503,LATAM,LATAM,2014-01-16T00:00:00
FC-143353,LATAM,LATAM,2014-01-16T00:00:00
LC-169603,LATAM,LATAM,2014-01-16T00:00:00
SK-199903,LATAM,LATAM,2014-01-16T00:00:00
RC-198253,LATAM,LATAM,2014-01-17T00:00:00
TP-214153,LATAM,LATAM,2014-01-17T00:00:00
CT-119953,LATAM,LATAM,2014-01-18T00:00:00
RC-198253,LATAM,LATAM,2014-01-20T00:00:00
GM-145003,LATAM,LATAM,2014-01-21T00:00:00
CS-123553,LATAM,LATAM,2014-01-22T00:00:00
MR-175453,LATAM,LATAM,2014-01-22T00:00:00
CK-125953,LATAM,LATAM,2014-01-23T00:00:00
CR-126253,LATAM,LATAM,2014-01-23T00:00:00
KE-164203,LATAM,LATAM,2014-01-24T00:00:00
NC-185353,LATAM,LATAM,2014-01-24T00:00:00
RA-192853,LATAM,LATAM,2014-01-27T00:00:00
AW-109303,LATAM,LATAM,2014-01-28T00:00:00
CR-125803,LATAM,LATAM,2014-01-28T00:00:00
GA-147253,LATAM,LATAM,2014-01-28T00:00:00
RM-197503,LATAM,LATAM,2014-01-30T00:00:00
TG-213103,LATAM,LATAM,2014-01-30T00:00:00
CS-125053,LATAM,LATAM,2014-01-31T00:00:00
NW-184003,LATAM,LATAM,2014-01-31T00:00:00
JD-160153,LATAM,LATAM,2014-02-01T00:00:00
AD-101803,LATAM,LATAM,2014-02-03T00:00:00
RD-196603,LATAM,LATAM,2014-02-03T00:00:00
AH-102103,LATAM,LATAM,2014-02-04T00:00:00
BP-110953,LATAM,LATAM,2014-02-04T00:00:00
JK-157303,LATAM,LATAM,2014-02-04T00:00:00
SC-208453,LATAM,LATAM,2014-02-04T00:00:00
TM-210103,LATAM,LATAM,2014-02-04T00:00:00
DC-128503,LATAM,LATAM,2014-02-06T00:00:00
KM-162253,LATAM,LATAM,2014-02-06T00:00:00
RB-194353,LATAM,LATAM,2014-02-06T00:00:00
JD-158953,LATAM,LATAM,2014-02-07T00:00:00
DJ-136303,LATAM,LATAM,2014-02-10T00:00:00
MH-174403,LATAM,LATAM,2014-02-10T00:00:00
RO-197803,LATAM,LATAM,2014-02-10T00:00:00
KM-166603,LATAM,LATAM,2014-02-12T00:00:00
PF-191653,LATAM,LATAM,2014-02-12T00:00:00
CD-122803,LATAM,LATAM,2014-02-13T00:00:00
MG-181453,LATAM,LATAM,2014-02-14T00:00:00
MM-180553,LATAM,LATAM,2014-02-14T00:00:00
TB-210553,LATAM,LATAM,2014-02-15T00:00:00
AP-109153,LATAM,LATAM,2014-02-17T00:00:00
RB-195703,LATAM,LATAM,2014-02-17T00:00:00
SH-199753,LATAM,LATAM,2014-02-17T00:00:00
KC-165403,LATAM,LATAM,2014-02-18T00:00:00
RB-193303,LATAM,LATAM,2014-02-18T00:00:00
AR-103453,LATAM,LATAM,2014-02-19T00:00:00
CM-118153,LATAM,LATAM,2014-02-19T00:00:00
DO-134353,LATAM,LATAM,2014-02-19T00:00:00
EA-140353,LATAM,LATAM,2014-02-20T00:00:00
JD-161503,LATAM,LATAM,2014-02-21T00:00:00
KW-165703,LATAM,LATAM,2014-02-21T00:00:00
TP-215653,LATAM,LATAM,2014-02-21T00:00:00
SS-208753,LATAM,LATAM,2014-02-22T00:00:00
NS-185053,LATAM,LATAM,2014-02-24T00:00:00
SS-208753,LATAM,LATAM,2014-02-24T00:00:00
TS-210853,LATAM,LATAM,2014-02-24T00:00:00
AG-107653,LATAM,LATAM,2014-02-26T00:00:00
DE-132553,LATAM,LATAM,2014-02-26T00:00:00
ME-177253,LATAM,LATAM,2014-02-26T00:00:00
AH-101203,LATAM,LATAM,2014-02-28T00:00:00
BF-110803,LATAM,LATAM,2014-02-28T00:00:00
KS-163003,LATAM,LATAM,2014-02-28T00:00:00
JS-160303,LATAM,LATAM,2014-03-01T00:00:00
TC-211453,LATAM,LATAM,2014-03-01T00:00:00
AC-106603,LATAM,LATAM,2014-03-02T00:00:00
BF-111703,LATAM,LATAM,2014-03-02T00:00:00
AJ-107953,LATAM,LATAM,2014-03-03T00:00:00
MY-182953,LATAM,LATAM,2014-03-03T00:00:00
RB-195703,LATAM,LATAM,2014-03-03T00:00:00
AT-104353,LATAM,LATAM,2014-03-04T00:00:00
EM-139603,LATAM,LATAM,2014-03-04T00:00:00
JB-154003,LATAM,LATAM,2014-03-04T00:00:00
MN-179353,LATAM,LATAM,2014-03-04T00:00:00
RK-193003,LATAM,LATAM,2014-03-04T00:00:00
SB-201853,LATAM,LATAM,2014-03-04T00:00:00
SC-207703,LATAM,LATAM,2014-03-04T00:00:00
TC-209803,LATAM,LATAM,2014-03-04T00:00:00
TS-213703,LATAM,LATAM,2014-03-04T00:00:00
BT-115303,LATAM,LATAM,2014-03-05T00:00:00
DH-130753,LATAM,LATAM,2014-03-05T00:00:00
JC-161053,LATAM,LATAM,2014-03-05T00:00:00
PH-187903,LATAM,LATAM,2014-03-05T00:00:00
RB-196453,LATAM,LATAM,2014-03-05T00:00:00
RF-193453,LATAM,LATAM,2014-03-05T00:00:00
CM-118153,LATAM,LATAM,2014-03-06T00:00:00
DC-128503,LATAM,LATAM,2014-03-06T00:00:00
RP-192703,LATAM,LATAM,2014-03-06T00:00:00
RR-195253,LATAM,LATAM,2014-03-06T00:00:00
HG-148453,LATAM,LATAM,2014-03-07T00:00:00
KC-166753,LATAM,LATAM,2014-03-07T00:00:00
LC-170503,LATAM,LATAM,2014-03-07T00:00:00
CK-127603,LATAM,LATAM,2014-03-08T00:00:00
JD-160153,LATAM,LATAM,2014-03-08T00:00:00
MD-173503,LATAM,LATAM,2014-03-08T00:00:00
RB-196453,LATAM,LATAM,2014-03-08T00:00:00
EM-142003,LATAM,LATAM,2014-03-10T00:00:00
HD-147853,LATAM,LATAM,2014-03-10T00:00:00
NS-185053,LATAM,LATAM,2014-03-10T00:00:00
AB-102553,LATAM,LATAM,2014-03-11T00:00:00
JM-152653,LATAM,LATAM,2014-03-11T00:00:00
PO-188653,LATAM,LATAM,2014-03-11T00:00:00
SG-204703,LATAM,LATAM,2014-03-11T00:00:00
VF-217153,LATAM,LATAM,2014-03-11T00:00:00
BT-113953,LATAM,LATAM,2014-03-12T00:00:00
DR-128803,LATAM,LATAM,2014-03-12T00:00:00
GB-145303,LATAM,LATAM,2014-03-12T00:00:00
GP-147403,LATAM,LATAM,2014-03-12T00:00:00
HD-147853,LATAM,LATAM,2014-03-12T00:00:00
LE-168103,LATAM,LATAM,2014-03-12T00:00:00
SV-208153,LATAM,LATAM,2014-03-12T00:00:00
CM-121153,LATAM,LATAM,2014-03-13T00:00:00
JM-161953,LATAM,LATAM,2014-03-13T00:00:00
SJ-201253,LATAM,LATAM,2014-03-13T00:00:00
AM-103603,LATAM,LATAM,2014-03-14T00:00:00
BT-115303,LATAM,LATAM,2014-03-14T00:00:00
Co-126403,LATAM,LATAM,2014-03-14T00:00:00
JW-152203,LATAM,LATAM,2014-03-14T00:00:00
NF-185953,LATAM,LATAM,2014-03-14T00:00:00
BK-112603,LATAM,LATAM,2014-03-15T00:00:00
RH-195553,LATAM,LATAM,2014-03-16T00:00:00
Dp-132403,LATAM,LATAM,2014-03-17T00:00:00
LC-171403,LATAM,LATAM,2014-03-17T00:00:00
RD-199003,LATAM,LATAM,2014-03-17T00:00:00
SP-206203,LATAM,LATAM,2014-03-17T00:00:00
VD-216703,LATAM,LATAM,2014-03-17T00:00:00
FH-143653,LATAM,LATAM,2014-03-18T00:00:00
FW-143953,LATAM,LATAM,2014-03-18T00:00:00
MC-176053,LATAM,LATAM,2014-03-18T00:00:00
MG-176503,LATAM,LATAM,2014-03-18T00:00:00
SS-205153,LATAM,LATAM,2014-03-18T00:00:00
BE-113353,LATAM,LATAM,2014-03-19T00:00:00
SL-201553,LATAM,LATAM,2014-03-19T00:00:00
SO-203353,LATAM,LATAM,2014-03-19T00:00:00
VP-217603,LATAM,LATAM,2014-03-19T00:00:00
EH-139903,LATAM,LATAM,2014-03-20T00:00:00
KC-162553,LATAM,LATAM,2014-03-20T00:00:00
RF-193453,LATAM,LATAM,2014-03-20T00:00:00
CH-120703,LATAM,LATAM,2014-03-21T00:00:00
EB-139753,LATAM,LATAM,2014-03-21T00:00:00
KT-164653,LATAM,LATAM,2014-03-21T00:00:00
LT-171103,LATAM,LATAM,2014-03-21T00:00:00
MP-181753,LATAM,LATAM,2014-03-21T00:00:00
DO-134353,LATAM,LATAM,2014-03-22T00:00:00
EH-139453,LATAM,LATAM,2014-03-22T00:00:00
MC-176353,LATAM,LATAM,2014-03-24T00:00:00
NF-183853,LATAM,LATAM,2014-03-24T00:00:00
NP-183253,LATAM,LATAM,2014-03-24T00:00:00
SW-204553,LATAM,LATAM,2014-03-24T00:00:00
TH-215503,LATAM,LATAM,2014-03-24T00:00:00
AR-108253,LATAM,LATAM,2014-03-25T00:00:00
DB-136603,LATAM,LATAM,2014-03-25T00:00:00
AG-103303,LATAM,LATAM,2014-03-26T00:00:00
CA-123103,LATAM,LATAM,2014-03-26T00:00:00
DK-128953,LATAM,LATAM,2014-03-27T00:00:00
DL-128653,LATAM,LATAM,2014-03-27T00:00:00
IM-150703,LATAM,LATAM,2014-03-27T00:00:00
MS-177703,LATAM,LATAM,2014-03-27T00:00:00
RM-193753,LATAM,LATAM,2014-03-27T00:00:00
BF-110203,LATAM,LATAM,2014-03-28T00:00:00
DC-132853,LATAM,LATAM,2014-03-28T00:00:00
SS-205153,LATAM,LATAM,2014-03-28T00:00:00
TB-215203,LATAM,LATAM,2014-03-28T00:00:00
TS-213703,LATAM,LATAM,2014-03-28T00:00:00
BM-115753,LATAM,LATAM,2014-03-31T00:00:00
KH-163603,LATAM,LATAM,2014-03-31T00:00:00
MW-182203,LATAM,LATAM,2014-04-01T00:00:00
RA-199153,LATAM,LATAM,2014-04-01T00:00:00
BS-113653,LATAM,LATAM,2014-04-02T00:00:00
DK-129853,LATAM,LATAM,2014-04-02T00:00:00
FH-143653,LATAM,LATAM,2014-04-02T00:00:00
KM-167203,LATAM,LATAM,2014-04-02T00:00:00
RD-199303,LATAM,LATAM,2014-04-02T00:00:00
BS-113803,LATAM,LATAM,2014-04-03T00:00:00
CB-125353,LATAM,LATAM,2014-04-03T00:00:00
DK-128953,LATAM,LATAM,2014-04-03T00:00:00
MC-174253,LATAM,LATAM,2014-04-03T00:00:00
RD-196603,LATAM,LATAM,2014-04-03T00:00:00
RR-195253,LATAM,LATAM,2014-04-03T00:00:00
SC-202603,LATAM,LATAM,2014-04-03T00:00:00
CK-122053,LATAM,LATAM,2014-04-04T00:00:00
MS-175303,LATAM,LATAM,2014-04-04T00:00:00
NK-184903,LATAM,LATAM,2014-04-04T00:00:00
AS-100903,LATAM,LATAM,2014-04-05T00:00:00
ML-174103,LATAM,LATAM,2014-04-05T00:00:00
BM-111403,LATAM,LATAM,2014-04-07T00:00:00
DV-130453,LATAM,LATAM,2014-04-07T00:00:00
GZ-145453,LATAM,LATAM,2014-04-07T00:00:00
TS-210853,LATAM,LATAM,2014-04-07T00:00:00
AM-103603,LATAM,LATAM,2014-04-08T00:00:00
JC-153853,LATAM,LATAM,2014-04-08T00:00:00
MB-180853,LATAM,LATAM,2014-04-08T00:00:00
TZ-215803,LATAM,LATAM,2014-04-08T00:00:00
CK-122053,LATAM,LATAM,2014-04-09T00:00:00
DM-129553,LATAM,LATAM,2014-04-09T00:00:00
MP-181753,LATAM,LATAM,2014-04-09T00:00:00
NF-184753,LATAM,LATAM,2014-04-09T00:00:00
DM-129553,LATAM,LATAM,2014-04-10T00:00:00
DN-136903,LATAM,LATAM,2014-04-10T00:00:00
IM-150703,LATAM,LATAM,2014-04-10T00:00:00
MC-172753,LATAM,LATAM,2014-04-10T00:00:00
MC-174253,LATAM,LATAM,2014-04-10T00:00:00
MC-175903,LATAM,LATAM,2014-04-10T00:00:00
CM-118303,LATAM,LATAM,2014-04-11T00:00:00
EB-137053,LATAM,LATAM,2014-04-11T00:00:00
ES-140203,LATAM,LATAM,2014-04-11T00:00:00
GB-145753,LATAM,LATAM,2014-04-11T00:00:00
JL-151753,LATAM,LATAM,2014-04-11T00:00:00
MT-180703,LATAM,LATAM,2014-04-11T00:00:00
OT-187303,LATAM,LATAM,2014-04-11T00:00:00
RW-196303,LATAM,LATAM,2014-04-11T00:00:00
MC-181303,LATAM,LATAM,2014-04-12T00:00:00
CS-121303,LATAM,LATAM,2014-04-14T00:00:00
CJ-120103,LATAM,LATAM,2014-04-15T00:00:00
JG-153103,LATAM,LATAM,2014-04-15T00:00:00
JW-160753,LATAM,LATAM,2014-04-15T00:00:00
MK-179053,LATAM,LATAM,2014-04-15T00:00:00
PS-189703,LATAM,LATAM,2014-04-15T00:00:00
TT-212203,LATAM,LATAM,2014-04-15T00:00:00
AM-103603,LATAM,LATAM,2014-04-16T00:00:00
DW-135853,LATAM,LATAM,2014-04-16T00:00:00
IM-150553,LATAM,LATAM,2014-04-16T00:00:00
LP-170803,LATAM,LATAM,2014-04-16T00:00:00
MH-172903,LATAM,LATAM,2014-04-16T00:00:00
RE-194053,LATAM,LATAM,2014-04-16T00:00:00
TP-214153,LATAM,LATAM,2014-04-16T00:00:00
AA-104803,LATAM,LATAM,2014-04-17T00:00:00
AB-100603,LATAM,LATAM,2014-04-17T00:00:00
SB-202903,LATAM,LATAM,2014-04-17T00:00:00
TT-214603,LATAM,LATAM,2014-04-17T00:00:00
BP-112903,LATAM,LATAM,2014-04-18T00:00:00
CA-122653,LATAM,LATAM,2014-04-19T00:00:00
SF-209653,LATAM,LATAM,2014-04-19T00:00:00
AG-107653,LATAM,LATAM,2014-04-21T00:00:00
CC-123703,LATAM,LATAM,2014-04-21T00:00:00
FM-142153,LATAM,LATAM,2014-04-21T00:00:00
ME-173203,LATAM,LATAM,2014-04-21T00:00:00
PM-191353,LATAM,LATAM,2014-04-22T00:00:00
PR-188803,LATAM,LATAM,2014-04-22T00:00:00
AH-102103,LATAM,LATAM,2014-04-23T00:00:00
CA-127753,LATAM,LATAM,2014-04-23T00:00:00
JD-158953,LATAM,LATAM,2014-04-23T00:00:00
SC-205753,LATAM,LATAM,2014-04-23T00:00:00
SM-200053,LATAM,LATAM,2014-04-23T00:00:00
SS-205153,LATAM,LATAM,2014-04-23T00:00:00
TR-213253,LATAM,LATAM,2014-04-23T00:00:00
AS-100903,LATAM,LATAM,2014-04-24T00:00:00
DL-129253,LATAM,LATAM,2014-04-24T00:00:00
KW-165703,LATAM,LATAM,2014-04-24T00:00:00
BD-113203,LATAM,LATAM,2014-04-25T00:00:00
CD-119203,LATAM,LATAM,2014-04-25T00:00:00
DB-135553,LATAM,LATAM,2014-04-25T00:00:00
PO-188503,LATAM,LATAM,2014-04-25T00:00:00
AG-103003,LATAM,LATAM,2014-04-26T00:00:00
LD-168553,LATAM,LATAM,2014-04-26T00:00:00
DB-135553,LATAM,LATAM,2014-04-27T00:00:00
DK-132253,LATAM,LATAM,2014-04-28T00:00:00
EK-137953,LATAM,LATAM,2014-04-28T00:00:00
JH-158203,LATAM,LATAM,2014-04-28T00:00:00
RM-197503,LATAM,LATAM,2014-04-28T00:00:00
RR-195253,LATAM,LATAM,2014-04-28T00:00:00
SB-201853,LATAM,LATAM,2014-04-28T00:00:00
AB-100603,LATAM,LATAM,2014-04-29T00:00:00
CM-119353,LATAM,LATAM,2014-04-29T00:00:00
HP-148153,LATAM,LATAM,2014-04-29T00:00:00
PB-192103,LATAM,LATAM,2014-04-29T00:00:00
DO-134353,LATAM,LATAM,2014-04-30T00:00:00
DP-133903,LATAM,LATAM,2014-04-30T00:00:00
ME-177253,LATAM,LATAM,2014-04-30T00:00:00
PT-190903,LATAM,LATAM,2014-04-30T00:00:00
RF-198403,LATAM,LATAM,2014-04-30T00:00:00
AH-100753,LATAM,LATAM,2014-05-01T00:00:00
SC-208453,LATAM,LATAM,2014-05-01T00:00:00
JR-156703,LATAM,LATAM,2014-05-02T00:00:00
LR-170353,LATAM,LATAM,2014-05-02T00:00:00
LW-172153,LATAM,LATAM,2014-05-02T00:00:00
NP-187003,LATAM,LATAM,2014-05-02T00:00:00
SU-206653,LATAM,LATAM,2014-05-02T00:00:00
JM-152653,LATAM,LATAM,2014-05-05T00:00:00
LC-171403,LATAM,LATAM,2014-05-05T00:00:00
CL-127003,LATAM,LATAM,2014-05-06T00:00:00
LD-168553,LATAM,LATAM,2014-05-06T00:00:00
MG-182053,LATAM,LATAM,2014-05-06T00:00:00
NR-185503,LATAM,LATAM,2014-05-06T00:00:00
SM-200053,LATAM,LATAM,2014-05-06T00:00:00
SW-203503,LATAM,LATAM,2014-05-06T00:00:00
XP-218653,LATAM,LATAM,2014-05-06T00:00:00
CM-118303,LATAM,LATAM,2014-05-07T00:00:00
GM-146953,LATAM,LATAM,2014-05-07T00:00:00
JS-159403,LATAM,LATAM,2014-05-07T00:00:00
KD-164953,LATAM,LATAM,2014-05-07T00:00:00
LC-168853,LATAM,LATAM,2014-05-07T00:00:00
ND-183703,LATAM,LATAM,2014-05-07T00:00:00
VM-216853,LATAM,LATAM,2014-05-07T00:00:00
AZ-107503,LATAM,LATAM,2014-05-08T00:00:00
BT-113053,LATAM,LATAM,2014-05-08T00:00:00
JK-153703,LATAM,LATAM,2014-05-08T00:00:00
NK-184903,LATAM,LATAM,2014-05-08T00:00:00
RE-194053,LATAM,LATAM,2014-05-08T00:00:00
SE-201103,LATAM,LATAM,2014-05-08T00:00:00
AA-104803,LATAM,LATAM,2014-05-09T00:00:00
AG-107653,LATAM,LATAM,2014-05-09T00:00:00
AM-107053,LATAM,LATAM,2014-05-09T00:00:00
KB-166003,LATAM,LATAM,2014-05-09T00:00:00
AS-101353,LATAM,LATAM,2014-05-10T00:00:00
EM-138253,LATAM,LATAM,2014-05-10T00:00:00
MN-179353,LATAM,LATAM,2014-05-10T00:00:00
BD-115003,LATAM,LATAM,2014-05-11T00:00:00
CM-127153,LATAM,LATAM,2014-05-12T00:00:00
DC-132853,LATAM,LATAM,2014-05-12T00:00:00
GH-144853,LATAM,LATAM,2014-05-12T00:00:00
GM-145003,LATAM,LATAM,2014-05-12T00:00:00
JR-156703,LATAM,LATAM,2014-05-12T00:00:00
RH-196003,LATAM,LATAM,2014-05-12T00:00:00
DB-133603,LATAM,LATAM,2014-05-13T00:00:00
DS-130303,LATAM,LATAM,2014-05-13T00:00:00
JM-158653,LATAM,LATAM,2014-05-13T00:00:00
GZ-144703,LATAM,LATAM,2014-05-14T00:00:00
HA-149053,LATAM,LATAM,2014-05-14T00:00:00
TT-212203,LATAM,LATAM,2014-05-14T00:00:00
AH-100753,LATAM,LATAM,2014-05-15T00:00:00
DM-135253,LATAM,LATAM,2014-05-15T00:00:00
DO-136453,LATAM,LATAM,2014-05-15T00:00:00
EM-142003,LATAM,LATAM,2014-05-15T00:00:00
LP-170803,LATAM,LATAM,2014-05-15T00:00:00
EH-141253,LATAM,LATAM,2014-05-16T00:00:00
KM-162253,LATAM,LATAM,2014-05-16T00:00:00
MG-182053,LATAM,LATAM,2014-05-16T00:00:00
MM-179203,LATAM,LATAM,2014-05-16T00:00:00
JK-153703,LATAM,LATAM,2014-05-17T00:00:00
RB-193603,LATAM,LATAM,2014-05-18T00:00:00
AZ-107503,LATAM,LATAM,2014-05-19T00:00:00
CP-123403,LATAM,LATAM,2014-05-19T00:00:00
FC-143353,LATAM,LATAM,2014-05-19T00:00:00
KD-166153,LATAM,LATAM,2014-05-19T00:00:00
MC-172753,LATAM,LATAM,2014-05-19T00:00:00
NP-186853,LATAM,LATAM,2014-05-19T00:00:00
SV-209353,LATAM,LATAM,2014-05-19T00:00:00
EN-137803,LATAM,LATAM,2014-05-20T00:00:00
JE-161653,LATAM,LATAM,2014-05-20T00:00:00
JK-156253,LATAM,LATAM,2014-05-20T00:00:00
KH-165103,LATAM,LATAM,2014-05-20T00:00:00
RE-194053,LATAM,LATAM,2014-05-20T00:00:00
CK-123253,LATAM,LATAM,2014-05-21T00:00:00
NF-185953,LATAM,LATAM,2014-05-21T00:00:00
SZ-200353,LATAM,LATAM,2014-05-21T00:00:00
TB-214003,LATAM,LATAM,2014-05-21T00:00:00
GH-146653,LATAM,LATAM,2014-05-22T00:00:00
JF-153553,LATAM,LATAM,2014-05-22T00:00:00
RB-197953,LATAM,LATAM,2014-05-22T00:00:00
TS-216553,LATAM,LATAM,2014-05-22T00:00:00
IL-151003,LATAM,LATAM,2014-05-23T00:00:00
MZ-173353,LATAM,LATAM,2014-05-23T00:00:00
PM-189403,LATAM,LATAM,2014-05-23T00:00:00
PO-191803,LATAM,LATAM,2014-05-23T00:00:00
TC-211453,LATAM,LATAM,2014-05-23T00:00:00
